session_id,title,workflow_type,status,current_step,total_steps,case_id,created_at,updated_at,extracted_data,config
JIR-1773493360830-rqh5y6m9,"j,hmgnfbgnhjklklhjgfdb",jira,pending_data_extraction,3,7,XSX-4333,2026-03-14T13:02:40.830Z,2026-03-14T14:00:46.219Z,"{""contact_role"":""ABC Private Limited"",""title"":""Y"",""re_assured_name"":""John Doe"",""re_assured_main"":""Y"",""inception_date"":""30/11/2024"",""expiry_date"":""29/11/2025"",""settlement_due_date"":""30/03/2025"",""limit_amount"":""10,000,000.00"",""limit_currency"":""USD"",""limit_basis"":""PER OCC"",""deductible_amount"":""10,000.00"",""deductible_currency"":""USD"",""deductible_basis"":""PER OCC"",""tiv_amount_1"":""284,860,219.00"",""tiv_currency_1"":""USD"",""tiv_amount_2"":""1,045,000.00"",""tiv_currency_2"":""USD"",""clause_1"":""Found"",""clause_2"":""Found"",""clause_3"":""Found"",""clause_4"":""Found"",""clause_5"":""Found"",""clause_6"":""Not Found"",""clause_7"":""Found"",""clause_8"":""Found"",""clause_9"":""Found"",""clause_10"":""Found"",""clause_11"":""Found"",""clause_12"":""Found"",""clause_13"":""Found"",""clause_14"":""Not Found"",""clause_15"":""Not Found"",""clause_16"":""Found"",""clause_17"":""Found"",""clause_18"":""Found"",""clause_19"":""Not Found"",""clause_20"":""Not Found"",""deduction_type_1"":""Brokerage"",""deduction_percentage_1"":""20%"",""deduction_type_2"":""Commission"",""deduction_percentage_2"":""15%"",""deduction_type_3"":""Administrative Fee"",""deduction_percentage_3"":""5%"",""riskcode1"":""P3"",""riskcode1_percentage_1"":""100%"",""leader_overall"":""ABC Syndicate"",""Polreference"":"" "",""written_line_ref"":"" ""}",{}
SUB-1773494888287-hqwitue4,Personal Lines Submission — UW-2025-001,submission,pending_data_extraction,1,7,UW-2025-001,2026-03-14T13:28:08.287Z,2026-03-14T13:28:24.649Z,{},{}
SUB-1773495239765-wyg63yph,Personal Lines Submission — UW-2025-001,submission,pending_data_extraction,1,7,UW-2025-001,2026-03-14T13:33:59.766Z,2026-03-14T13:34:16.105Z,{},{}
SUB-1773495318079-onbev236,Personal Lines Submission — UW-2025-001,submission,pending_data_extraction,1,7,UW-2025-001,2026-03-14T13:35:18.080Z,2026-03-14T13:35:34.463Z,{},{}
SUB-1773495329344-4bt07ts5,Personal Lines Submission — UW-2025-001,submission,pending_data_extraction,1,7,UW-2025-001,2026-03-14T13:35:29.344Z,2026-03-14T13:35:45.683Z,{},{}
SUB-1773495887153-6bifutjg,Personal Lines Submission — UW-2025-001,submission,pending_data_extraction,1,7,UW-2025-001,2026-03-14T13:44:47.154Z,2026-03-14T13:45:07.980Z,{},{}
SUB-1773496040143-7ikyykdu,Personal Lines Submission — UW-2025-001,submission,pending_data_extraction,1,7,UW-2025-001,2026-03-14T13:47:20.143Z,2026-03-14T13:47:40.874Z,{},{}
SUB-1773496114113-ewa9e2kv,Personal Lines Submission — UW-2025-002,submission,pending_data_extraction,1,7,UW-2025-002,2026-03-14T13:48:34.114Z,2026-03-14T13:48:54.806Z,{},{}
SUB-1773496144984-nj154knw,Personal Lines Submission — UW-2025-002,submission,pending_data_extraction,1,7,UW-2025-002,2026-03-14T13:49:04.984Z,2026-03-14T13:49:25.651Z,{},{}
SUB-1773496278833-vbavtltb,Personal Lines Submission — UW-2025-001,submission,pending_data_extraction,1,7,UW-2025-001,2026-03-14T13:51:18.833Z,2026-03-14T13:51:39.636Z,{},{}
SUB-1773496406250-xzq625sy,Personal Lines Submission — UW-2025-001,submission,completed,7,7,UW-2025-001,2026-03-14T13:53:26.250Z,2026-03-14T13:57:29.794Z,"{""insured_name"":"""",""insured_address_line1"":"""",""insured_city"":"""",""insured_state"":"""",""insured_zip"":"""",""policy_number"":"""",""property_address_line1"":"""",""property_city"":"""",""property_state"":"""",""property_zip"":"""",""property_type"":"""",""occupancy_type"":"""",""year_built"":"""",""construction_type"":"""",""coverage_type"":"""",""dwelling_limit"":"""",""other_structures_limit"":"""",""personal_property_limit"":"""",""loss_of_use_limit"":"""",""liability_limit"":"""",""medical_payments_limit"":"""",""all_peril_deductible"":"""",""wind_hail_deductible"":"""",""hurricane_deductible"":"""",""annual_premium"":"""",""policy_fee"":"""",""inception_date"":"""",""expiry_date"":"""",""carrier_name"":"""",""producing_agent"":"""",""agent_email"":"""",""endorsements"":"""",""discounts"":"""",""prior_claims"":""""}",{}
SUB-1773496654043-6xusn785,Personal Lines Submission — UW-2025-001,submission,pending_data_extraction,1,7,UW-2025-001,2026-03-14T13:57:34.043Z,2026-03-14T13:57:54.723Z,{},{}
SUB-1773496796448-ibacr259,Personal Lines Submission — UW-2025-001,submission,completed,7,7,UW-2025-001,2026-03-14T13:59:56.448Z,2026-03-14T14:11:51.422Z,"{""insured_name"":""Robert J. Harrington & Elena M. Harrington"",""insured_address_line1"":""842 Elmwood Drive"",""insured_city"":""Pasadena"",""insured_state"":""California"",""insured_zip"":""91104"",""policy_number"":""HO-2024-7731845-CA"",""property_address_line1"":""842 Elmwood Drive"",""property_city"":""Pasadena"",""property_state"":""California"",""property_zip"":""91104"",""property_type"":""HO-3 Special Form — Homeowners"",""occupancy_type"":""Owner-Occupied Primary Residence"",""year_built"":""1987"",""construction_type"":""Wood Frame — Stucco Exterior"",""coverage_type"":""HO-3 Special Form — Homeowners"",""dwelling_limit"":""$875,000"",""other_structures_limit"":""$87,500"",""personal_property_limit"":""$350,000"",""loss_of_use_limit"":""$175,000"",""liability_limit"":""$300,000"",""medical_payments_limit"":""$5,000 per person"",""all_peril_deductible"":""$2,500"",""wind_hail_deductible"":""2% of Coverage A"",""hurricane_deductible"":""Not Covered"",""annual_premium"":""$3,142.83"",""policy_fee"":""$35.00"",""inception_date"":""03/15/2024"",""expiry_date"":""03/15/2025"",""carrier_name"":""Pinnacle Mutual Insurance Group"",""producing_agent"":""Pacific Coast Insurance Brokers (Lic #0F28841)"",""agent_email"":"""",""endorsements"":""HO-61: Scheduled Personal Property — Jewelry ($45,000); HO-77: Home Business Endorsement; HO-91: Water Backup & Sump Overflow ($25,000); HO-112: Identity Fraud Expense ($25,000); HO-201: Ordinance or Law (25% of Cov A); HO-215: Extended Replacement Cost (up to 150%)"",""discounts"":""Multi-Policy Discount (Auto + Home): -$185.00; Protective Device Credit (Alarm System): -$68.00; New Roof Credit (roof < 10 years): -$112.00"",""prior_claims"":""""}",{}
SUB-1773497537246-1hlkt5da,Personal Lines Submission — UW-2025-001,submission,pending_data_extraction,1,7,UW-2025-001,2026-03-14T14:12:17.247Z,2026-03-14T14:12:37.980Z,{},{}
SUB-1773497712474-oq51deef,Personal Lines Submission — UW-2025-001,submission,pending_data_extraction,1,7,UW-2025-001,2026-03-14T14:15:12.474Z,2026-03-14T14:15:33.239Z,{},{}
SUB-1773498030488-gy6mrxot,Personal Lines Submission — UW-2025-001,submission,completed,7,7,UW-2025-001,2026-03-14T14:20:30.489Z,2026-03-14T14:27:01.662Z,"{""insured_name"":""Robert J. Harrington & Elena M. Harrington"",""insured_address_line1"":""842 Elmwood Drive"",""insured_city"":""Pasadena"",""insured_state"":""California"",""insured_zip"":""91104"",""policy_number"":""HO-2024-7731845-CA"",""property_address_line1"":""842 Elmwood Drive"",""property_city"":""Pasadena"",""property_state"":""California"",""property_zip"":""91104"",""property_type"":""HO-3 Special Form — Homeowners"",""occupancy_type"":""Owner-Occupied Primary Residence"",""year_built"":""1987"",""construction_type"":""Wood Frame — Stucco Exterior"",""coverage_type"":""HO-3 Special Form — Homeowners"",""dwelling_limit"":""$875,000"",""other_structures_limit"":""$87,500"",""personal_property_limit"":""$350,000"",""loss_of_use_limit"":""$175,000"",""liability_limit"":""$300,000"",""medical_payments_limit"":""$5,000 per person"",""all_peril_deductible"":""$2,500"",""wind_hail_deductible"":""2% of Coverage A"",""hurricane_deductible"":""Not Covered"",""annual_premium"":""$3,142.83"",""policy_fee"":""$35.00"",""inception_date"":""03/15/2024"",""expiry_date"":""03/15/2025"",""carrier_name"":""Pinnacle Mutual Insurance Group"",""producing_agent"":""Pacific Coast Insurance Brokers (Lic #0F28841)"",""agent_email"":""""}",{}
SUB-1773499275288-cd2bgpgr,Personal Lines Submission — UW-2025-001,submission,completed,7,7,UW-2025-001,2026-03-14T14:41:15.288Z,2026-03-14T14:43:14.973Z,"{""insured_name"":""Robert J. Harrington & Elena M. Harrington"",""insured_address_line1"":""842 Elmwood Drive"",""insured_city"":""Pasadena"",""insured_state"":""California"",""insured_zip"":""91104"",""policy_number"":""HO-2024-7731845-CA"",""property_address_line1"":""842 Elmwood Drive"",""property_city"":""Pasadena"",""property_state"":""California"",""property_zip"":""91104"",""property_type"":""HO-3 Special Form — Homeowners"",""occupancy_type"":""Owner-Occupied Primary Residence"",""year_built"":""1987"",""construction_type"":""Wood Frame — Stucco Exterior"",""coverage_type"":""HO-3 Special Form — Homeowners"",""dwelling_limit"":""$875,000"",""other_structures_limit"":""$87,500"",""personal_property_limit"":""$350,000"",""loss_of_use_limit"":""$175,000"",""liability_limit"":""$300,000"",""medical_payments_limit"":""$5,000 per person"",""all_peril_deductible"":""$2,500"",""wind_hail_deductible"":""2% of Coverage A"",""hurricane_deductible"":""Not Covered"",""annual_premium"":""$3,142.83"",""policy_fee"":""$35.00"",""inception_date"":""03/15/2024"",""expiry_date"":""03/15/2025"",""carrier_name"":""Pinnacle Mutual Insurance Group"",""producing_agent"":""Pacific Coast Insurance Brokers (Lic #0F28841)"",""agent_email"":""""}",{}
SUB-1773501995874-w0kn1fsp,Personal Lines Submission — UW-2025-001,submission,completed,7,7,UW-2025-001,2026-03-14T15:26:35.875Z,2026-03-14T15:29:43.880Z,"{""insured_name"":""Robert J. Harrington & Elena M. Harrington"",""insured_address_line1"":""842 Elmwood Drive"",""insured_city"":""Pasadena"",""insured_state"":""California"",""insured_zip"":""91104"",""policy_number"":""HO-2024-7731845-CA"",""property_address_line1"":""842 Elmwood Drive"",""property_city"":""Pasadena"",""property_state"":""California"",""property_zip"":""91104"",""property_type"":""HO-3 Special Form — Homeowners"",""occupancy_type"":""Owner-Occupied Primary Residence"",""year_built"":""1987"",""construction_type"":""Wood Frame — Stucco Exterior"",""coverage_type"":""HO-3 Special Form — Homeowners"",""dwelling_limit"":""$875,000"",""other_structures_limit"":""$87,500"",""personal_property_limit"":""$350,000"",""loss_of_use_limit"":""$175,000"",""liability_limit"":""$300,000"",""medical_payments_limit"":""$5,000 per person"",""all_peril_deductible"":""$2,500"",""wind_hail_deductible"":""2% of Coverage A"",""hurricane_deductible"":""Not Covered"",""annual_premium"":""$3,142.83"",""policy_fee"":""$35.00"",""inception_date"":""03/15/2024"",""expiry_date"":""03/15/2025"",""carrier_name"":""Pinnacle Mutual Insurance Group"",""producing_agent"":""Pacific Coast Insurance Brokers (Lic #0F28841)"",""agent_email"":""""}",{}
JIR-1773502287468-9fhfjuur,mjhchkhjfdsvxcmhkjfgd,jira,pending_data_extraction,1,7,XSX-4334-archived-1773504792710,2026-03-14T15:31:27.468Z,2026-03-14T16:13:12.711Z,{},{}
JIR-1773502626179-xo6dc39a,jghgdfskdfszxcvgjyd,jira,pending_data_extraction,1,7,XSX-4335-archived-1773504728050,2026-03-14T15:37:06.180Z,2026-03-14T16:12:08.050Z,{},{}
JIR-1773502639303-5khjd7q7,kll;'lkdfsafghjkl;,jira,pending_data_extraction,1,7,XSX-4331,2026-03-14T15:37:19.303Z,2026-03-14T15:37:52.744Z,{},{}
JIR-1773502647108-3iwegguh,dasdsdasdsa,jira,pending_data_extraction,1,7,XSX-4330,2026-03-14T15:37:27.108Z,2026-03-14T15:38:00.529Z,{},{}
JIR-1773502653457-cgr4foci,"j,hmgnfbgnhjklklhjgfdb",jira,pending_data_extraction,1,7,XSX-4333,2026-03-14T15:37:33.458Z,2026-03-14T15:38:06.973Z,{},{}
SUB-1773502721740-fq1dgo2a,Personal Lines Submission — UW-2025-001,submission,pending_data_extraction,1,7,UW-2025-001-archived-1773506755764,2026-03-14T15:38:41.742Z,2026-03-14T16:45:55.765Z,"{""_formConfig"":{""form_title"":""Policy Data Extraction Review"",""form_subtitle"":""Review and approve extracted data from the uploaded property insurance policy document"",""confidence_threshold"":{""high"":0.9,""medium"":0.75,""low"":0},""sections"":[{""id"":""insured_details"",""title"":""Insured Details"",""fields"":[{""id"":""insured_name"",""label"":""Insured Name"",""value"":""Robert J. Harrington & Elena M. Harrington"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,453,281,474]}},{""id"":""insured_address_line1"",""label"":""Mailing Address"",""value"":""842 Elmwood Drive"",""confidence"":0.95,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[400,462,532,474]}},{""id"":""insured_city"",""label"":""City"",""value"":""Pasadena"",""confidence"":0.94,""type"":""text"",""required"":false,""source"":{""page"":1,""bbox"":[400,453,532,462]}},{""id"":""insured_state"",""label"":""State"",""value"":""California"",""confidence"":0.96,""type"":""text"",""required"":false,""source"":{""page"":1,""bbox"":[400,405,442,414]}},{""id"":""insured_zip"",""label"":""ZIP Code"",""value"":""91104"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,405,171,414]}},{""id"":""policy_number"",""label"":""Policy Number"",""value"":""HO-2024-7731845-CA"",""confidence"":0.99,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,602,236,611]}}]},{""id"":""property_details"",""title"":""Property Details"",""fields"":[{""id"":""property_address_line1"",""label"":""Property Address"",""value"":""842 Elmwood Drive"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,435,293,444]}},{""id"":""property_city"",""label"":""City"",""value"":""Pasadena"",""confidence"":0.95,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,435,293,444]}},{""id"":""property_state"",""label"":""State"",""value"":""California"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[400,405,442,414]}},{""id"":""property_zip"",""label"":""ZIP Code"",""value"":""91104"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,405,171,414]}},{""id"":""property_type"",""label"":""Property Type"",""value"":""HO-3 Special Form — Homeowners"",""confidence"":0.93,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[400,590,492,611]}},{""id"":""occupancy_type"",""label"":""Occupancy Type"",""value"":""Owner-Occupied Primary Residence"",""confidence"":0.91,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[400,375,508,396]}},{""id"":""year_built"",""label"":""Year Built"",""value"":""1987"",""confidence"":0.89,""type"":""text"",""required"":false,""source"":{""page"":1,""bbox"":[146,310,166,319]}},{""id"":""construction_type"",""label"":""Construction Type"",""value"":""Wood Frame — Stucco Exterior"",""confidence"":0.88,""type"":""text"",""required"":false,""source"":{""page"":1,""bbox"":[307,298,374,319]}}]},{""id"":""coverage_details"",""title"":""Coverage Details"",""fields"":[{""id"":""coverage_type"",""label"":""Coverage Form"",""value"":""HO-3 Special Form — Homeowners"",""confidence"":0.95,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[400,590,492,611]}},{""id"":""dwelling_limit"",""label"":""Dwelling Coverage (Coverage A)"",""value"":""$875,000"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[429,75,466,84]}},{""id"":""other_structures_limit"",""label"":""Other Structures (Coverage B)"",""value"":""$87,500"",""confidence"":0.94,""type"":""text"",""required"":false,""source"":{""page"":2,""bbox"":[434,710,466,719]}},{""id"":""personal_property_limit"",""label"":""Personal Property (Coverage C)"",""value"":""$350,000"",""confidence"":0.93,""type"":""text"",""required"":false,""source"":{""page"":2,""bbox"":[429,690,466,699]}},{""id"":""loss_of_use_limit"",""label"":""Loss of Use (Coverage D)"",""value"":""$175,000"",""confidence"":0.91,""type"":""text"",""required"":false,""source"":{""page"":2,""bbox"":[429,670,466,679]}},{""id"":""liability_limit"",""label"":""Liability (Coverage E)"",""value"":""$300,000"",""confidence"":0.95,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[429,650,466,659]}},{""id"":""medical_payments_limit"",""label"":""Medical Payments (Coverage F)"",""value"":""$5,000 per person"",""confidence"":0.9,""type"":""text"",""required"":false,""source"":{""page"":2,""bbox"":[393,630,466,639]}}]},{""id"":""deductibles_and_premium"",""title"":""Deductibles & Premium"",""fields"":[{""id"":""all_peril_deductible"",""label"":""All Peril Deductible"",""value"":""$2,500"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":2,""bbox"":[517,596,545,605]}},{""id"":""wind_hail_deductible"",""label"":""Wind / Hail Deductible"",""value"":""2% of Coverage A"",""confidence"":0.9,""type"":""text"",""required"":false,""source"":{""page"":2,""bbox"":[492,564,545,573]}},{""id"":""hurricane_deductible"",""label"":""Hurricane Deductible"",""value"":""Not Covered"",""confidence"":0.88,""type"":""text"",""required"":false,""source"":{""page"":2,""bbox"":[400,532,466,541]}},{""id"":""annual_premium"",""label"":""Annual Premium"",""value"":""$3,142.83"",""confidence"":0.97,""type"":""text"",""required"":true,""source"":{""page"":3,""bbox"":[498,642,543,652]}},{""id"":""policy_fee"",""label"":""Policy Fee"",""value"":""$35.00"",""confidence"":0.92,""type"":""text"",""required"":false,""source"":{""page"":3,""bbox"":[515,664,543,673]}}]},{""id"":""policy_period_and_carrier"",""title"":""Policy Period & Carrier"",""fields"":[{""id"":""inception_date"",""label"":""Inception Date"",""value"":""03/15/2024"",""confidence"":0.98,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[146,572,220,581]}},{""id"":""expiry_date"",""label"":""Expiry Date"",""value"":""03/15/2025"",""confidence"":0.98,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[220,572,292,581]}},{""id"":""carrier_name"",""label"":""Carrier Name"",""value"":""Pinnacle Mutual Insurance Group"",""confidence"":0.96,""type"":""text"",""required"":true,""source"":{""page"":1,""bbox"":[67,682,289,714]}},{""id"":""producing_agent"",""label"":""Producing Agent / Broker"",""value"":""Pacific Coast Insurance Brokers (Lic #0F28841)"",""confidence"":0.93,""type"":""text"",""required"":false,""source"":{""page"":1,""bbox"":[400,526,543,547]}},{""id"":""agent_email"",""label"":""Agent / Broker Email"",""value"":"""",""confidence"":0.6,""type"":""text"",""required"":false,""source"":{""page"":1,""bbox"":[400,526,543,547]}}]}]}}",{}
JIR-1773502726717-ke5j7esf,"j,hmgnfbgnhjklklhjgfdb",jira,pending_data_extraction,1,7,XSX-4333,2026-03-14T15:38:46.717Z,2026-03-14T15:39:20.178Z,{},{}
JIR-1773503184906-2kvfqnfj,kll;'lkdfsafghjkl;,jira,pending_approval,2,7,XSX-4331,2026-03-14T15:46:24.906Z,2026-03-14T15:49:02.386Z,"{""contact_role"":""ABC Private Limited"",""title"":""Y"",""re_assured_name"":""John Doe"",""re_assured_main"":""Y"",""inception_date"":""30/11/2024"",""expiry_date"":""29/11/2025"",""settlement_due_date"":""30/03/2025"",""limit_amount"":""10,000,000.00"",""limit_currency"":""USD"",""limit_basis"":""PER OCC"",""deductible_amount"":""10,000.00"",""deductible_currency"":""USD"",""deductible_basis"":""PER OCC"",""tiv_amount_1"":""284,860,219.00"",""tiv_currency_1"":""USD"",""tiv_amount_2"":""1,045,000.00"",""tiv_currency_2"":""USD"",""clause_1"":""Found"",""clause_2"":""Found"",""clause_3"":""Found"",""clause_4"":""Found"",""clause_5"":""Found"",""clause_6"":""Not Found"",""clause_7"":""Found"",""clause_8"":""Found"",""clause_9"":""Found"",""clause_10"":""Found"",""clause_11"":""Found"",""clause_12"":""Found"",""clause_13"":""Found"",""clause_14"":""Not Found"",""clause_15"":""Not Found"",""clause_16"":""Found"",""clause_17"":""Found"",""clause_18"":""Found"",""clause_19"":""Not Found"",""clause_20"":""Not Found"",""deduction_type_1"":""Brokerage"",""deduction_percentage_1"":""20%"",""deduction_type_2"":""Commission"",""deduction_percentage_2"":""15%"",""deduction_type_3"":""Administrative Fee"",""deduction_percentage_3"":""5%"",""riskcode1"":""P3"",""riskcode1_percentage_1"":""100%"",""leader_overall"":""ABC Syndicate"",""Polreference"":"" "",""written_line_ref"":"" ""}",{}
JIR-1773503459328-bccmnw05,"j,hmgnfbgnhjklklhjgfdb",jira,pending_data_extraction,1,7,XSX-4333,2026-03-14T15:50:59.329Z,2026-03-14T15:51:32.842Z,{},{}
